,priority,starid,lightcurve,elaptime,mean_flux,variance,variability,rms_hour,ptp,pos_row,pos_column,contamination,mask_size,stamp_width,stamp_height,stamp_resizes,errors,tmag,folder,cbv_rms,ens_rms,ens_Fp_0.0,cbv_Fp_0.0,ens_Fp_0.2,cbv_Fp_0.2,ens_Fp_0.7,cbv_Fp_0.7,ens_Fp_7,cbv_Fp_7,ens_Fp_20,cbv_Fp_20,ens_Fp_50,cbv_Fp_50
142,744114,8195634,ffi/00008/tess00008195634-s01-c1800-dr01-v04-tasoc_lc.fits.gz,3.907630018889904,224.40674591064453,0.0012000203598344225,5.2544286073406665,0.027388035396187504,0.006254555527862249,1640.8030369963199,97.94684879633492,0.0,8.0,15,15,0,,14.11299991607666,00008,5853.521570295069,21747.590491161034,200.5209336399458,2.5196838494270417,200.5209336399458,2.5196838494270417,66.65247556886115,2.156449639452458,25.127958508740726,1.5152161358134144,22.915288460599456,0.9975257563485851,20.123995698591727,0.9021998537034039
143,745360,8195770,ffi/00008/tess00008195770-s01-c1800-dr01-v04-tasoc_lc.fits.gz,3.204315260052681,338.27587890625,0.0005005274643995383,5.409339669656745,0.013238274557414035,0.00504951724118019,1697.1415159342353,92.74899374310299,0.30144349752796773,10.0,15,15,0,,14.116000175476074,00008,3442.156342370892,15619.221395074796,21.19280453464757,4.564927758479352,21.19280453464757,4.564927758479352,19.024616627608903,4.306358955051626,4.197580227194665,3.295099748402664,3.3657213822338545,2.7126712722621145,2.430466141677456,2.618201871996921
144,781299,8195620,ffi/00008/tess00008195620-s01-c1800-dr01-v04-tasoc_lc.fits.gz,3.097345143556595,312.1315155029297,0.001154793802489225,6.704555988684723,0.03346229169626901,0.005171332153328656,1638.0544803597559,80.64276186890108,0.38272072220834763,10.0,15,15,0,,14.182999610900879,00008,3574.6845487026144,39622.116351077355,387.29141388164606,3.8574374411313563,387.29141388164606,3.8574374411313563,204.80425746896577,3.8474994988536686,56.934871020321744,2.7869349411349784,41.635084624263406,2.2069077623432563,35.32319441005317,1.8035710295225318
145,791338,8196616,ffi/00008/tess00008196616-s01-c1800-dr01-v04-tasoc_lc.fits.gz,4.601575896143913,246.23087310791016,0.027232847116044453,21.24034069741906,0.11683819315708431,0.006858653565831485,2017.991173157437,167.79431461715083,0.0,10.0,15,15,0,,14.201000213623047,00008,20838.23940927941,87533.6186483085,1.5887174859661762e+27,14.21205801235395,1.5887174859661762e+27,14.21205801235395,1.4835685870587378e+27,13.98625988441443,7.007395556443045e+25,6.9030436808621625,4.124533462300244e+25,3.1434228385352476,3.2931776252076505e+25,1.6412692858942073
146,791631,8196564,ffi/00008/tess00008196564-s01-c1800-dr01-v04-tasoc_lc.fits.gz,2.8016049712896347,1139.1725463867188,0.006802423290763656,31.87231305262818,0.05175912677049169,0.0026900693268285814,1994.4747227634382,180.82935392874106,0.7610994325033422,27.0,15,15,0,,14.20199966430664,00008,11631.629249612637,14447.684355268822,104.2288569915306,19.611632268935544,104.2288569915306,19.611632268935544,95.47005751407096,19.32621274088133,7.766184285810915,9.849919595477854,4.65967191058853,4.0467555163044935,4.018913929384123,1.9020632635918067
147,807666,8196228,ffi/00008/tess00008196228-s01-c1800-dr01-v04-tasoc_lc.fits.gz,3.7622243762016296,251.71908569335938,0.0010881321797317144,6.379197728436183,0.01334162628398128,0.006366075755204315,1867.7651765377886,130.53671892408133,0.11944223603683368,10.0,15,15,0,,14.229999542236328,00008,4904.5229777893865,17201.13046693672,7.830276887175735,2.7933554723862626,7.830276887175735,2.7933554723862626,7.526564767970912,2.7273361433497856,1.2655207417819698,1.88256720588448,1.140236354126616,1.452907882689952,0.8347085784725581,1.488818617975392
148,816843,8195636,ffi/00008/tess00008195636-s01-c1800-dr01-v04-tasoc_lc.fits.gz,3.5585103407502174,199.8888397216797,0.0015774758304120337,5.834928195143322,0.024796909351966614,0.007572110200715021,1643.164400084389,93.59684051253961,0.0,9.0,15,15,0,,14.246999740600586,00008,5490.5599460012045,7371.868162601342,59.76730437629771,4.43802139003834,59.76730437629771,4.43802139003834,58.017302288246476,4.141718207150971,17.288357131047654,2.8721936297565573,15.285492654633096,2.22880611381739,15.027430601250764,1.7388637674125018
149,830694,8196633,ffi/00008/tess00008196633-s01-c1800-dr01-v04-tasoc_lc.fits.gz,4.148367643356323,257.8170623779297,0.04909521143219091,24.995211759992046,0.14101003394574022,0.006983541188517073,2028.1750031148913,174.6943469752925,0.07850385193459386,14.0,15,15,0,,14.270999908447266,00008,22712.536474145538,88676.39617296687,1.699697402195592e+28,6.772254139916567,1.699697402195592e+28,6.772254139916567,1.57727936575942e+28,6.615662868006023,6.43597682503017e+26,2.9338979818615343,3.270418444084515e+26,1.1662612369366911,2.5455775896367035e+26,0.5263149555820879
150,830695,8195456,ffi/00008/tess00008195456-s01-c1800-dr01-v04-tasoc_lc.fits.gz,3.7258481048047543,139.01537322998047,0.0023428018014427982,5.3985136398003,0.03758055424446892,0.006287243037890855,1562.3222649868133,64.62480442582634,0.0,4.0,15,15,0,,14.270999908447266,00008,4491.894854917347,33900.313319711924,1277.6754832971972,39.933709618217,1277.6754832971972,39.933709618217,672.8108755151446,39.72597445015588,116.17834631410787,32.38245367389312,96.8975554542738,30.334112830077366,86.41056729095479,29.487016373251713
151,832606,8196042,ffi/00008/tess00008196042-s01-c1800-dr01-v04-tasoc_lc.fits.gz,3.3449230268597603,700.395751953125,0.00026061428840185594,5.909495835205934,0.008324137078872284,0.003949793312304828,1803.2695313109107,119.54843299697316,0.7035021479456672,21.0,15,15,0,,14.27400016784668,00008,2995.1784628968016,6126.550428611644,81.13381431256911,7.440527728411043,81.13381431256911,7.440527728411043,58.002365879588275,7.320453881210229,17.438008018059598,4.712101779174745,14.622702677686668,3.360386311356857,13.998545210056392,2.573849411624412
152,854709,8195267,ffi/00008/tess00008195267-s01-c1800-dr01-v04-tasoc_lc.fits.gz,3.9917156361043453,457.4922332763672,0.0011962254056398667,7.983280467036423,0.03620803438555763,0.004412283003411566,1470.2738025473673,48.40991159637811,0.4891789889931858,14.0,11,15,0,,14.312000274658203,00008,3863.793300220733,8372.782726785357,,52.00763685521801,,52.00763685521801,,50.212494500538284,,34.766475986784315,,26.52457383970774,,16.423949356328322
153,882270,8195661,ffi/00008/tess00008195661-s01-c1800-dr01-v04-tasoc_lc.fits.gz,3.2934751883149147,131.10175323486328,0.0012240858321740577,5.2050940075365375,0.020123593155832693,0.006883588809882046,1655.6600844382974,92.71059524401025,0.0,4.0,15,15,0,No mask found for main target. Using minimum aperture.,14.357000350952148,00008,5556.277465378791,23492.752972069266,40.55976316602526,4.736995354674847,40.55976316602526,4.736995354674847,35.84295227763201,4.457360955817781,5.60063842177909,3.011924240705782,4.664867790211215,2.4778730618952807,3.4030035606035884,1.9526273409403725
154,885429,8196551,ffi/00008/tess00008196551-s01-c1800-dr01-v04-tasoc_lc.fits.gz,5.474051184952259,301.40406799316406,0.024054334321283715,21.380340823638743,0.10851573379297323,0.005978489042853807,1993.7859739180499,172.86147574639068,0.3338621003491796,13.0,15,15,0,,14.362000465393066,00008,20702.541871096997,53572.70018507694,1.1603051042944983e+27,7.768258920716548,1.1603051042944983e+27,7.768258920716548,1.0646271330267058e+27,7.601043184311868,4.8987628038933105e+25,3.6385747277769833,2.50874537575133e+25,1.4221517937895243,1.944600318741083e+25,0.6076589384931972
155,890344,8196095,ffi/00008/tess00008196095-s01-c1800-dr01-v04-tasoc_lc.fits.gz,3.027579829096794,361.1250457763672,0.0006904907869030696,6.117650743498907,0.009018263270164344,0.0056448956045439536,1818.7821669181276,130.20884412061866,0.4941479595244138,15.0,15,15,0,,14.369999885559082,00008,4808.476675481381,8907.604003579736,19.638258594945214,1.7632665039039028,19.638258594945214,1.7632665039039028,19.397603002326175,1.7153193814229937,7.17127909783058,1.2044444447130198,6.324635914368872,0.841798260331406,5.332862949951871,0.703506091688106
156,895829,8196473,ffi/00008/tess00008196473-s01-c1800-dr01-v04-tasoc_lc.fits.gz,2.746845491230488,172.451416015625,0.008695071794703602,10.564333424697141,0.0462883568570423,0.007122685850436294,1962.1418848182284,163.66709365640014,0.04925648443321373,7.0,15,15,0,,14.378999710083008,00008,14950.399341899696,7156.414547263328,70.58953389045593,10.79156729055277,70.58953389045593,10.79156729055277,53.36565882070253,10.493685511936771,19.923204235140552,5.450300626203623,18.09043067498792,2.2830218328032816,17.611491389007703,1.1240445509534651
157,895969,8195588,ffi/00008/tess00008195588-s01-c1800-dr01-v04-tasoc_lc.fits.gz,3.6687080897390842,178.04486083984375,0.0011032928145578967,5.920563625459507,0.02037468990836742,0.006241329106742466,1622.366504638455,79.41293364400863,0.0,5.0,15,15,0,,14.380000114440918,00008,4064.337064292775,12099.28093161473,5809.010873173056,54.384682690118,5809.010873173056,54.384682690118,5209.757539546931,53.776901537660464,1217.2461134169587,45.66964544646895,1078.2688288281377,42.87816008535111,958.55671915073,41.87448184061557
158,898229,8195727,ffi/00008/tess00008195727-s01-c1800-dr01-v04-tasoc_lc.fits.gz,4.166227616369724,176.64836883544922,0.0013841231090235672,5.543866265380047,0.02443058015792496,0.006897917413039134,1685.6657678263284,90.20886646650956,0.18250845521527181,6.0,15,15,0,,14.383000373840332,00008,4974.161394505833,12674.31392524348,6811.513226904299,2.147858081524543,6811.513226904299,2.147858081524543,4614.17003173227,2.151141367535339,1788.2303612867681,1.4308714608405868,1588.697958554506,1.1151483633041401,1426.3260515859183,1.097621351311437
159,899986,8196107,ffi/00008/tess00008196107-s01-c1800-dr01-v04-tasoc_lc.fits.gz,4.2012994065880775,342.8815612792969,0.000852591645477281,6.725043860155474,0.014417494294028632,0.0052969402546899635,1824.5152434307633,133.77270000676367,0.46448051456880335,12.0,15,15,0,,14.38599967956543,00008,3958.0291342839987,17777.119777610405,132.5731869012164,2.6526517224508557,132.5731869012164,2.6526517224508557,116.72833142723003,2.630203563623971,25.119805812806355,2.088740081318972,21.03117302951574,1.6391423355889798,13.748234338686672,1.3487712294029204
160,907222,8195909,ffi/00008/tess00008195909-s01-c1800-dr01-v04-tasoc_lc.fits.gz,3.0701443068683147,234.635986328125,0.001019036573561453,6.257330191313284,0.017911674775807594,0.006160782940662912,1750.944374661091,121.24291798694506,0.29460147961756233,8.0,15,15,0,,14.39799976348877,00008,3956.0479219497806,20268.187621384273,7.845253556889679,3.842381617313573,7.845253556889679,3.842381617313573,7.175678103577614,3.7970649194673145,1.2241910115370154,3.2081555769562593,1.0874529941264515,2.9009991952538643,0.9700069976022994,2.5049337228837008
161,911828,8196139,ffi/00008/tess00008196139-s01-c1800-dr01-v04-tasoc_lc.fits.gz,4.417126689106226,265.3333435058594,0.0006791941804820345,4.934887516020212,0.015103986558198735,0.006109994625302595,1838.0854156228684,128.40974344775316,0.19972748114184868,10.0,15,15,0,,14.404999732971191,00008,4602.253359566509,13868.757341719325,16.428532386627865,169.90794513295052,16.428532386627865,169.90794513295052,9.743374016696995,168.0925569089504,2.592677783208713,125.63018323449316,2.3829153029821732,98.30703985515075,1.8296091614339094,93.2743067211064
162,932801,8196075,ffi/00008/tess00008196075-s01-c1800-dr01-v04-tasoc_lc.fits.gz,2.9144751131534576,446.1145324707031,0.0008974875264962046,9.3126812417568,0.01624542982555812,0.004024891846038381,1812.9262837784051,135.80068806436768,0.564200753904657,11.0,15,15,0,,14.439000129699707,00008,2508.4097278037098,7414.669549742855,2070.331504743383,29.06091744659114,2070.331504743383,29.06091744659114,1692.0332018415452,28.948588789083914,581.7456650408014,25.403039841632662,500.55228336765606,22.386159291343716,447.9200463873211,20.71023950085501
163,936115,8195846,ffi/00008/tess00008195846-s01-c1800-dr01-v04-tasoc_lc.fits.gz,6.465179644525051,139.80235290527344,0.00148316909105073,5.3612525506732025,0.01728359245597068,0.008186344443138371,1724.9441764071005,102.0374620946007,0.0,6.0,15,15,0,,14.444000244140625,00008,6126.750618743632,19193.65726293175,10.047668214938959,9.833913526213868,10.047668214938959,9.833913526213868,7.249235800464108,9.845184856227645,2.0110715614688655,7.477349501339452,1.5052794623483745,6.787114187161796,1.2106883623542153,5.893585744187741
164,951376,8195586,ffi/00008/tess00008195586-s01-c1800-dr01-v04-tasoc_lc.fits.gz,4.54894482716918,200.77114868164062,0.0008797592469542927,5.298979078963269,0.0163345836424752,0.005806317164850139,1621.1925225710715,83.57260230596498,0.17815202066370361,6.0,15,15,0,,14.467000007629395,00008,3862.355117341841,5801.676297089599,98225.79165178403,3.4173960315728458,98225.79165178403,3.4173960315728458,73832.694525709,3.2239749696935807,36150.604244012284,2.7524773964342817,34076.666517240534,2.5390885733531237,29221.80193403356,2.4696544361622363
165,982201,8195458,ffi/00008/tess00008195458-s01-c1800-dr01-v04-tasoc_lc.fits.gz,4.250369615852833,127.75369644165039,0.0025278841351222413,7.387606362373141,0.028110410749442486,0.007383726390058576,1561.5249833610314,68.43289108869718,0.0,4.0,15,15,0,,14.513999938964844,00008,5363.798521013663,10540.505430584606,155.04711457791132,22.04911421435952,155.04711457791132,22.04911421435952,76.1641434505622,21.581892906754298,49.10192079133143,17.559755013304617,41.68179191233008,15.825771675591263,36.7875097154192,13.659091217079137
166,993676,8196620,ffi/00008/tess00008196620-s01-c1800-dr01-v04-tasoc_lc.fits.gz,6.1132934875786304,219.50662994384766,0.08608065467867797,27.13264744625399,0.18111996924765927,0.008583452610708697,2019.4802788260417,176.31252392172365,0.0,15.0,15,15,0,,14.531000137329102,00008,33432.80771631856,157869.42698293066,6.837010563188122e+28,68.79186480668794,6.837010563188122e+28,68.79186480668794,6.2425858562445165e+28,66.29651789332189,2.3419920719987353e+27,31.405373959345983,1.071436783621455e+27,13.16021604542492,7.354377632304138e+26,6.473990089941953
167,997240,8195806,ffi/00008/tess00008195806-s01-c1800-dr01-v04-tasoc_lc.fits.gz,3.2517870664596558,113.13300323486328,0.0010241035293189695,4.03119158337718,0.017126158067581807,0.008463257648124944,1709.3944454095454,98.44694780270133,0.0,4.0,15,15,0,,14.536999702453613,00008,6030.860242281273,20005.32956587957,85.59829465512962,2.1456423922375825,85.59829465512962,2.1456423922375825,73.31542678164682,2.1331594066345616,15.851807482260021,1.4361184824759938,13.632924588810564,1.1990120482377984,10.924211218110099,0.9978296552441606
168,999877,8195960,ffi/00008/tess00008195960-s01-c1800-dr01-v04-tasoc_lc.fits.gz,5.470805559307337,336.9408721923828,0.0011412523909757652,6.648666214559242,0.02043431314797671,0.0069104102540391565,1770.7992719051808,127.77964536040842,0.4167313308129714,17.0,15,15,0,,14.539999961853027,00008,4755.558595487658,16138.751113091826,19.07164703836891,2.941572130952053,19.07164703836891,2.941572130952053,17.916529601000015,2.9051320254238635,2.224198357451715,2.2555773768512695,1.9307193999483134,1.8151925216993257,1.7802955733162387,1.4785843936373184
169,1001446,8195431,ffi/00008/tess00008195431-s01-c1800-dr01-v04-tasoc_lc.fits.gz,4.022983945906162,157.4991683959961,0.002422684342457467,6.096750425915517,0.043983241976057436,0.008213244010978338,1543.7060946833885,71.08666498855021,0.0,7.0,15,15,0,,14.543000221252441,00008,4947.531697831009,19559.182000793528,171.78867515819562,4.671906041883092,171.78867515819562,4.671906041883092,158.62141905285637,4.658373698911573,26.78781457647247,4.18302945390181,22.655106543152506,3.7980825649379355,20.670266539347857,3.5290938387534982
170,1004142,8196661,ffi/00008/tess00008196661-s01-c1800-dr01-v04-tasoc_lc.fits.gz,8.703386377543211,209.7566146850586,0.03921747708198287,18.416110638935887,0.12506720260844692,0.007626898836400331,2040.4600715630945,174.00137461093937,0.17924842922722817,12.0,15,15,0,,14.54699993133545,00008,16048.396329602545,55717.21929769617,1.5768907657641725e+27,1.322076122922358,1.5768907657641725e+27,1.322076122922358,1.3720821668023967e+27,1.2857035633699965,6.847084408438965e+25,0.6237219042804004,4.380668983174732e+25,0.2936108409367266,3.6185074482812972e+25,0.1421133543057172
